"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 02:14:04 GMT 2024","Thu Sep 12 02:14:05 GMT 2024","613","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru/zd/",""
"broken","Thu Sep 12 02:19:47 GMT 2024","Thu Sep 12 02:19:47 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo_prod[https://dealer-passport-test.xsfera.ru:3001/zd/]",""
"passed","Thu Sep 12 02:14:28 GMT 2024","Thu Sep 12 02:14:29 GMT 2024","897","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/zd/",""
"passed","Thu Sep 12 02:14:15 GMT 2024","Thu Sep 12 02:14:16 GMT 2024","611","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/gr/",""
"passed","Thu Sep 12 02:14:27 GMT 2024","Thu Sep 12 02:14:28 GMT 2024","893","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/documents/",""
"passed","Thu Sep 12 02:14:20 GMT 2024","Thu Sep 12 02:14:21 GMT 2024","1116","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru",""
"broken","Thu Sep 12 02:18:36 GMT 2024","Thu Sep 12 02:18:36 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo_prod[https://dealer-passport-test.xsfera.ru:3001/reports/]",""
"passed","Thu Sep 12 02:14:14 GMT 2024","Thu Sep 12 02:14:15 GMT 2024","627","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/documents/",""
"passed","Thu Sep 12 02:26:03 GMT 2024","Thu Sep 12 02:26:04 GMT 2024","1060","tests","msportal_test","TestQuality","","","Получение данных тест MSPortal",""
"broken","Thu Sep 12 02:20:01 GMT 2024","Thu Sep 12 02:20:01 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo_prod[https://dealer-passport-test.xsfera.ru:3001/gr/]",""
"passed","Thu Sep 12 02:14:17 GMT 2024","Thu Sep 12 02:14:17 GMT 2024","626","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/staff/",""
"passed","Thu Sep 12 02:27:03 GMT 2024","Thu Sep 12 02:27:04 GMT 2024","1320","tests","srr_page_test","TestSRRPageSmoke","","","Проверить текст в модальном окне prod",""
"broken","Thu Sep 12 02:17:39 GMT 2024","Thu Sep 12 02:17:39 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo[https://dealer-passport-test.xsfera.ru/indicators/]",""
