"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 16 02:34:04 GMT 2024","Wed Oct 16 02:34:04 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru]",""
"passed","Wed Oct 16 02:30:59 GMT 2024","Wed Oct 16 02:31:10 GMT 2024","10823","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/documents/ на сервере prod",""
"passed","Wed Oct 16 02:23:04 GMT 2024","Wed Oct 16 02:23:15 GMT 2024","10706","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/accounting/ на сервере СЕО",""
"skipped","Wed Oct 16 02:34:04 GMT 2024","Wed Oct 16 02:34:04 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru/editor/]",""
"passed","Wed Oct 16 02:21:35 GMT 2024","Wed Oct 16 02:21:36 GMT 2024","866","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru/gr/",""
"passed","Wed Oct 16 02:24:56 GMT 2024","Wed Oct 16 02:25:07 GMT 2024","10724","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/indicators/ на сервере СЕО",""
"passed","Wed Oct 16 02:27:57 GMT 2024","Wed Oct 16 02:28:08 GMT 2024","10712","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru:3001/dealers/ на сервере СЕО prod",""
"skipped","Wed Oct 16 02:34:04 GMT 2024","Wed Oct 16 02:34:04 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru/uploads/]",""
"passed","Wed Oct 16 02:22:50 GMT 2024","Wed Oct 16 02:23:01 GMT 2024","10827","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/srr/ на сервере СЕО",""
"passed","Wed Oct 16 02:21:43 GMT 2024","Wed Oct 16 02:21:44 GMT 2024","476","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/zd/",""
"passed","Wed Oct 16 02:21:54 GMT 2024","Wed Oct 16 02:21:55 GMT 2024","707","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/gr/",""
"passed","Wed Oct 16 02:21:43 GMT 2024","Wed Oct 16 02:21:43 GMT 2024","463","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/documents/",""
"passed","Wed Oct 16 02:29:18 GMT 2024","Wed Oct 16 02:29:29 GMT 2024","10839","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/editor/ на сервере prod",""
"skipped","Wed Oct 16 02:34:04 GMT 2024","Wed Oct 16 02:34:04 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru/users/]",""
"passed","Wed Oct 16 02:24:42 GMT 2024","Wed Oct 16 02:24:52 GMT 2024","10707","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/users/ на сервере СЕО",""
