"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 02 20:26:40 GMT 2025","Fri May 02 20:26:40 GMT 2025","38","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ДОКУМЕНТЫ",""
"passed","Fri May 02 20:20:34 GMT 2025","Fri May 02 20:20:35 GMT 2025","1061","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/dealers/",""
"passed","Fri May 02 20:24:57 GMT 2025","Fri May 02 20:25:08 GMT 2025","11092","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/",""
"passed","Fri May 02 20:21:49 GMT 2025","Fri May 02 20:22:00 GMT 2025","10941","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/email",""
"passed","Fri May 02 20:27:44 GMT 2025","Fri May 02 20:27:56 GMT 2025","11858","tests","srr_page_test","TestSRRPageSmoke","","","Проверить формирование отчета SRR на экране",""
"passed","Fri May 02 20:24:41 GMT 2025","Fri May 02 20:24:52 GMT 2025","11119","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/uploads/",""
"passed","Fri May 02 20:25:28 GMT 2025","Fri May 02 20:25:39 GMT 2025","11084","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/indicators/",""
"passed","Fri May 02 20:28:01 GMT 2025","Fri May 02 20:28:02 GMT 2025","1539","tests","srr_page_test","TestSRRPageSmoke","","","Проверить текст в модальном окне",""
"passed","Fri May 02 20:20:29 GMT 2025","Fri May 02 20:20:30 GMT 2025","848","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/documents/",""
"passed","Fri May 02 20:20:24 GMT 2025","Fri May 02 20:20:25 GMT 2025","1284","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/reports/",""
"passed","Fri May 02 20:26:54 GMT 2025","Fri May 02 20:26:54 GMT 2025","37","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ОТЧЕТЫ",""
"passed","Fri May 02 20:26:22 GMT 2025","Fri May 02 20:26:22 GMT 2025","43","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ВЫБРАТЬ ДИЛЕРА",""
"passed","Fri May 02 20:22:20 GMT 2025","Fri May 02 20:22:31 GMT 2025","11119","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/",""
"passed","Fri May 02 20:20:29 GMT 2025","Fri May 02 20:20:29 GMT 2025","860","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/accounting/",""
"passed","Fri May 02 20:26:45 GMT 2025","Fri May 02 20:26:45 GMT 2025","39","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки БУХГАЛТЕРИЯ",""
"passed","Fri May 02 20:20:37 GMT 2025","Fri May 02 20:20:38 GMT 2025","1070","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/uploads/",""
"passed","Fri May 02 20:20:22 GMT 2025","Fri May 02 20:20:24 GMT 2025","1270","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/editor/",""
"passed","Fri May 02 20:21:33 GMT 2025","Fri May 02 20:21:44 GMT 2025","11073","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/",""
"passed","Fri May 02 20:27:09 GMT 2025","Fri May 02 20:27:14 GMT 2025","4885","tests","msportal_test","TestQuality","","","Проверка доступности MSPortal",""
"passed","Fri May 02 20:22:36 GMT 2025","Fri May 02 20:22:47 GMT 2025","11124","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/documents/",""
"passed","Fri May 02 20:27:28 GMT 2025","Fri May 02 20:27:40 GMT 2025","11852","tests","srr_page_test","TestSRRPageSmoke","","","Проверить формирование отчета SRR в файл excell",""
"passed","Fri May 02 20:27:14 GMT 2025","Fri May 02 20:27:15 GMT 2025","1216","tests","msportal_test","TestQuality","","","Получение данных тест MSPortal",""
"passed","Fri May 02 20:26:27 GMT 2025","Fri May 02 20:26:27 GMT 2025","40","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ПКД",""
"passed","Fri May 02 20:23:54 GMT 2025","Fri May 02 20:24:05 GMT 2025","11090","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/dealers/",""
"passed","Fri May 02 20:27:09 GMT 2025","Fri May 02 20:27:09 GMT 2025","546","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение кнопок блока о ДЦ",""
"passed","Fri May 02 20:21:18 GMT 2025","Fri May 02 20:21:29 GMT 2025","10963","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/reports/",""
"passed","Fri May 02 20:26:00 GMT 2025","Fri May 02 20:26:11 GMT 2025","11166","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/announcement/",""
"passed","Fri May 02 20:23:39 GMT 2025","Fri May 02 20:23:50 GMT 2025","11127","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/staff/",""
"passed","Fri May 02 20:23:07 GMT 2025","Fri May 02 20:23:19 GMT 2025","11094","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/gr/",""
"passed","Fri May 02 20:26:31 GMT 2025","Fri May 02 20:26:31 GMT 2025","38","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки НАРУШЕНИЯ",""
"passed","Fri May 02 20:22:51 GMT 2025","Fri May 02 20:23:03 GMT 2025","11098","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/zd/",""
"passed","Fri May 02 20:20:38 GMT 2025","Fri May 02 20:20:39 GMT 2025","872","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/pkd/",""
"passed","Fri May 02 20:26:59 GMT 2025","Fri May 02 20:26:59 GMT 2025","34","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение кнопок меню",""
"passed","Fri May 02 20:24:25 GMT 2025","Fri May 02 20:24:36 GMT 2025","11111","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/indicators/",""
"passed","Fri May 02 20:20:42 GMT 2025","Fri May 02 20:20:43 GMT 2025","853","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/announcement/",""
"passed","Fri May 02 20:26:36 GMT 2025","Fri May 02 20:26:36 GMT 2025","39","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ОБЪЯВЛЕНИЯ",""
"passed","Fri May 02 20:25:44 GMT 2025","Fri May 02 20:25:55 GMT 2025","11144","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/violations/",""
"passed","Fri May 02 20:26:15 GMT 2025","Fri May 02 20:26:18 GMT 2025","2423","tests","main_page_test","TestMainPageSmoke","","","Проверить поиск по кнопке ВЫБРАТЬ ДИЛЕРА",""
"passed","Fri May 02 20:24:10 GMT 2025","Fri May 02 20:24:21 GMT 2025","10992","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/users/",""
"passed","Fri May 02 20:20:41 GMT 2025","Fri May 02 20:20:42 GMT 2025","1254","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/violations/",""
"passed","Fri May 02 20:20:33 GMT 2025","Fri May 02 20:20:34 GMT 2025","1110","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/staff/",""
"passed","Fri May 02 20:20:27 GMT 2025","Fri May 02 20:20:29 GMT 2025","1313","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/srr/",""
