"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 07 02:27:32 GMT 2024","Sat Dec 07 02:27:43 GMT 2024","10931","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/editor/",""
"passed","Sat Dec 07 02:29:20 GMT 2024","Sat Dec 07 02:29:31 GMT 2024","10992","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/zd/",""
"passed","Sat Dec 07 02:27:12 GMT 2024","Sat Dec 07 02:27:13 GMT 2024","888","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/uploads/",""
"passed","Sat Dec 07 02:27:05 GMT 2024","Sat Dec 07 02:27:06 GMT 2024","888","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/zd/",""
"passed","Sat Dec 07 02:27:09 GMT 2024","Sat Dec 07 02:27:10 GMT 2024","870","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/dealers/",""
"passed","Sat Dec 07 02:27:17 GMT 2024","Sat Dec 07 02:27:28 GMT 2024","10543","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru",""
"passed","Sat Dec 07 02:27:01 GMT 2024","Sat Dec 07 02:27:02 GMT 2024","1299","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/srr/",""
"passed","Sat Dec 07 02:27:48 GMT 2024","Sat Dec 07 02:27:59 GMT 2024","10934","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/reports/",""
"passed","Sat Dec 07 02:31:45 GMT 2024","Sat Dec 07 02:31:46 GMT 2024","1298","tests","srr_page_test","TestSRRPageSmoke","","","Проверить доступность списка групп отчетов SRR",""
"passed","Sat Dec 07 02:28:19 GMT 2024","Sat Dec 07 02:28:30 GMT 2024","10941","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/email",""
"passed","Sat Dec 07 02:30:53 GMT 2024","Sat Dec 07 02:31:04 GMT 2024","10937","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/indicators/",""
"passed","Sat Dec 07 02:26:55 GMT 2024","Sat Dec 07 02:26:57 GMT 2024","1267","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru",""
"passed","Sat Dec 07 02:27:06 GMT 2024","Sat Dec 07 02:27:07 GMT 2024","1110","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/gr/",""
"passed","Sat Dec 07 02:30:07 GMT 2024","Sat Dec 07 02:30:18 GMT 2024","11006","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/staff/",""
"passed","Sat Dec 07 02:26:57 GMT 2024","Sat Dec 07 02:26:58 GMT 2024","1115","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/editor/",""
