"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 09 20:45:50 GMT 2025","Wed Jul 09 20:45:50 GMT 2025","65","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ВЫБРАТЬ ДИЛЕРА",""
"passed","Wed Jul 09 20:46:22 GMT 2025","Wed Jul 09 20:46:22 GMT 2025","66","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ОТЧЕТЫ",""
"passed","Wed Jul 09 20:46:03 GMT 2025","Wed Jul 09 20:46:03 GMT 2025","63","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ОБЪЯВЛЕНИЯ",""
"passed","Wed Jul 09 20:22:38 GMT 2025","Wed Jul 09 20:22:39 GMT 2025","707","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/pkd/",""
"passed","Wed Jul 09 20:46:26 GMT 2025","Wed Jul 09 20:46:26 GMT 2025","34","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение кнопок меню",""
"passed","Wed Jul 09 20:22:26 GMT 2025","Wed Jul 09 20:22:27 GMT 2025","984","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/reports/",""
"passed","Wed Jul 09 20:22:29 GMT 2025","Wed Jul 09 20:22:30 GMT 2025","876","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/srr/",""
"passed","Wed Jul 09 20:22:33 GMT 2025","Wed Jul 09 20:22:34 GMT 2025","737","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/q/",""
"passed","Wed Jul 09 20:21:56 GMT 2025","Wed Jul 09 20:21:58 GMT 2025","1540","tests","editor_page_test","TestEditorPage","","","Проверить доступность меню в редакторе",""
"passed","Wed Jul 09 20:42:27 GMT 2025","Wed Jul 09 20:43:28 GMT 2025","61040","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/indicators/",""
"passed","Wed Jul 09 20:22:30 GMT 2025","Wed Jul 09 20:22:31 GMT 2025","869","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/accounting/",""
"passed","Wed Jul 09 20:27:08 GMT 2025","Wed Jul 09 20:28:09 GMT 2025","61067","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/email",""
"passed","Wed Jul 09 20:47:53 GMT 2025","Wed Jul 09 20:48:55 GMT 2025","61674","tests","srr_page_test","TestSRRPageSmoke","","","Проверить формирование отчета SRR на экране",""
"passed","Wed Jul 09 20:46:08 GMT 2025","Wed Jul 09 20:46:08 GMT 2025","63","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ДОКУМЕНТЫ",""
"passed","Wed Jul 09 20:26:02 GMT 2025","Wed Jul 09 20:27:03 GMT 2025","61073","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/",""
"passed","Wed Jul 09 20:22:40 GMT 2025","Wed Jul 09 20:22:41 GMT 2025","918","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/violations/",""
"passed","Wed Jul 09 20:39:10 GMT 2025","Wed Jul 09 20:40:11 GMT 2025","61139","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/uploads/",""
"passed","Wed Jul 09 20:22:01 GMT 2025","Wed Jul 09 20:22:05 GMT 2025","3427","tests","integrations_test","TestIntegrations","","","Получить данные качества прод MSPortal",""
"passed","Wed Jul 09 20:46:17 GMT 2025","Wed Jul 09 20:46:17 GMT 2025","63","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки SRR",""
"passed","Wed Jul 09 20:32:36 GMT 2025","Wed Jul 09 20:33:37 GMT 2025","61048","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/gr/",""
"passed","Wed Jul 09 20:29:19 GMT 2025","Wed Jul 09 20:30:20 GMT 2025","61053","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/",""
"passed","Wed Jul 09 20:22:32 GMT 2025","Wed Jul 09 20:22:32 GMT 2025","717","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/zd/",""
"passed","Wed Jul 09 20:35:52 GMT 2025","Wed Jul 09 20:36:54 GMT 2025","61167","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/dealers/",""
"passed","Wed Jul 09 20:22:05 GMT 2025","Wed Jul 09 20:22:10 GMT 2025","5334","tests","integrations_test","TestIntegrations","","","Проверить доступности Candidates",""
"passed","Wed Jul 09 20:45:59 GMT 2025","Wed Jul 09 20:45:59 GMT 2025","66","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки НАРУШЕНИЯ",""
"passed","Wed Jul 09 20:22:20 GMT 2025","Wed Jul 09 20:22:24 GMT 2025","4803","tests","integrations_test","TestIntegrations","","","Получить пользователей из Реестра",""
"passed","Wed Jul 09 20:22:27 GMT 2025","Wed Jul 09 20:22:28 GMT 2025","889","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/logs/",""
"passed","Wed Jul 09 20:45:54 GMT 2025","Wed Jul 09 20:45:54 GMT 2025","62","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ПКД",""
"passed","Wed Jul 09 20:22:37 GMT 2025","Wed Jul 09 20:22:38 GMT 2025","853","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/uploads/",""
"passed","Wed Jul 09 20:36:58 GMT 2025","Wed Jul 09 20:37:59 GMT 2025","61199","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/users/",""
"passed","Wed Jul 09 20:22:00 GMT 2025","Wed Jul 09 20:22:01 GMT 2025","1049","tests","integrations_test","TestIntegrations","","","Получение данные качества тест MSPortal",""
"passed","Wed Jul 09 20:24:57 GMT 2025","Wed Jul 09 20:25:58 GMT 2025","60898","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/reports/",""
"passed","Wed Jul 09 20:22:47 GMT 2025","Wed Jul 09 20:23:47 GMT 2025","60589","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru",""
