"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 21 15:47:57 GMT 2025","Wed May 21 15:47:58 GMT 2025","1408","tests","srr_page_test","TestSRRPageSmoke","","","Проверить текст в модальном окне",""
"passed","Wed May 21 15:40:57 GMT 2025","Wed May 21 15:40:58 GMT 2025","966","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/logs/",""
"passed","Wed May 21 15:41:06 GMT 2025","Wed May 21 15:41:06 GMT 2025","662","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/indicators/",""
"passed","Wed May 21 15:46:36 GMT 2025","Wed May 21 15:46:36 GMT 2025","37","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ПКД",""
"passed","Wed May 21 15:46:47 GMT 2025","Wed May 21 15:46:47 GMT 2025","37","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ДОКУМЕНТЫ",""
"passed","Wed May 21 15:46:58 GMT 2025","Wed May 21 15:46:58 GMT 2025","36","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ОТЧЕТЫ",""
"passed","Wed May 21 15:41:03 GMT 2025","Wed May 21 15:41:04 GMT 2025","649","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/q/",""
"passed","Wed May 21 15:41:01 GMT 2025","Wed May 21 15:41:02 GMT 2025","814","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/zd/",""
"passed","Wed May 21 15:45:41 GMT 2025","Wed May 21 15:45:52 GMT 2025","11391","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/indicators/",""
"passed","Wed May 21 15:40:57 GMT 2025","Wed May 21 15:40:57 GMT 2025","647","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/reports/",""
"passed","Wed May 21 15:41:58 GMT 2025","Wed May 21 15:42:09 GMT 2025","10974","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/",""
"passed","Wed May 21 15:46:32 GMT 2025","Wed May 21 15:46:32 GMT 2025","38","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ВЫБРАТЬ ДИЛЕРА",""
"passed","Wed May 21 15:42:13 GMT 2025","Wed May 21 15:42:24 GMT 2025","10951","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/email",""
"passed","Wed May 21 15:43:56 GMT 2025","Wed May 21 15:44:06 GMT 2025","10953","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/staff/",""
"passed","Wed May 21 15:40:54 GMT 2025","Wed May 21 15:40:56 GMT 2025","1049","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru",""
"passed","Wed May 21 15:47:05 GMT 2025","Wed May 21 15:47:06 GMT 2025","542","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение блока о ДЦ",""
"passed","Wed May 21 15:42:57 GMT 2025","Wed May 21 15:43:08 GMT 2025","10822","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/documents/",""
"passed","Wed May 21 15:46:54 GMT 2025","Wed May 21 15:46:54 GMT 2025","36","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки SRR",""
"passed","Wed May 21 15:41:09 GMT 2025","Wed May 21 15:41:10 GMT 2025","654","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/violations/",""
"passed","Wed May 21 15:41:14 GMT 2025","Wed May 21 15:41:24 GMT 2025","10494","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru",""
"passed","Wed May 21 15:46:43 GMT 2025","Wed May 21 15:46:43 GMT 2025","38","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ОБЪЯВЛЕНИЯ",""
"passed","Wed May 21 15:43:41 GMT 2025","Wed May 21 15:43:52 GMT 2025","10964","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/q/",""
"passed","Wed May 21 15:46:40 GMT 2025","Wed May 21 15:46:40 GMT 2025","37","tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки НАРУШЕНИЯ",""
"passed","Wed May 21 15:41:00 GMT 2025","Wed May 21 15:41:01 GMT 2025","970","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/accounting/",""
"passed","Wed May 21 15:41:06 GMT 2025","Wed May 21 15:41:07 GMT 2025","679","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/uploads/",""
"passed","Wed May 21 15:42:42 GMT 2025","Wed May 21 15:42:53 GMT 2025","10962","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/",""
"passed","Wed May 21 15:45:09 GMT 2025","Wed May 21 15:45:20 GMT 2025","10953","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/pkd/",""
"passed","Wed May 21 15:41:01 GMT 2025","Wed May 21 15:41:01 GMT 2025","660","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/documents/",""
"passed","Wed May 21 15:41:02 GMT 2025","Wed May 21 15:41:03 GMT 2025","653","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/gr/",""
"passed","Wed May 21 15:47:26 GMT 2025","Wed May 21 15:47:38 GMT 2025","11719","tests","srr_page_test","TestSRRPageSmoke","","","Проверить формирование отчета SRR в файл excell",""
"passed","Wed May 21 15:43:26 GMT 2025","Wed May 21 15:43:37 GMT 2025","10965","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/gr/",""
"passed","Wed May 21 15:47:21 GMT 2025","Wed May 21 15:47:22 GMT 2025","1429","tests","srr_page_test","TestSRRPageSmoke","","","Проверить доступность списка групп отчетов SRR",""
"passed","Wed May 21 15:47:41 GMT 2025","Wed May 21 15:47:53 GMT 2025","11736","tests","srr_page_test","TestSRRPageSmoke","","","Проверить формирование отчета SRR на экране",""
