"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 21 02:15:06 GMT 2025","Tue Jan 21 02:15:07 GMT 2025","679","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/indicators/",""
"passed","Tue Jan 21 02:14:59 GMT 2025","Tue Jan 21 02:14:59 GMT 2025","676","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/accounting/",""
"passed","Tue Jan 21 02:14:56 GMT 2025","Tue Jan 21 02:14:57 GMT 2025","841","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/logs/",""
"passed","Tue Jan 21 02:14:54 GMT 2025","Tue Jan 21 02:14:55 GMT 2025","825","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/editor/",""
"passed","Tue Jan 21 02:14:59 GMT 2025","Tue Jan 21 02:15:00 GMT 2025","663","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/documents/",""
"passed","Tue Jan 21 02:19:18 GMT 2025","Tue Jan 21 02:19:30 GMT 2025","11695","tests","srr_page_test","TestSRRPageSmoke","","","Проверить формирование отчета SRR в файл excell",""
"passed","Tue Jan 21 02:14:53 GMT 2025","Tue Jan 21 02:14:54 GMT 2025","1047","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru",""
"passed","Tue Jan 21 02:15:00 GMT 2025","Tue Jan 21 02:15:01 GMT 2025","1243","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/zd/",""
"passed","Tue Jan 21 02:16:09 GMT 2025","Tue Jan 21 02:16:20 GMT 2025","10914","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/email",""
"passed","Tue Jan 21 02:17:51 GMT 2025","Tue Jan 21 02:18:02 GMT 2025","10959","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/staff/",""
"passed","Tue Jan 21 02:19:09 GMT 2025","Tue Jan 21 02:19:10 GMT 2025","1001","tests","msportal_test","TestQuality","","","Получение данных прод MSPortal",""
