"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 01 02:29:21 GMT 2024","Fri Nov 01 02:29:32 GMT 2024","10625","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/gr/ на сервере prod",""
"passed","Fri Nov 01 02:27:15 GMT 2024","Fri Nov 01 02:27:16 GMT 2024","822","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/accounting/",""
"passed","Fri Nov 01 02:31:44 GMT 2024","Fri Nov 01 02:31:55 GMT 2024","11411","tests","srr_page_test","TestSRRPageSmoke","","","Проверить формирование отчета SRR на экране на prod",""
"passed","Fri Nov 01 02:30:53 GMT 2024","Fri Nov 01 02:31:04 GMT 2024","10793","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/uploads/ на сервере prod",""
"passed","Fri Nov 01 02:27:10 GMT 2024","Fri Nov 01 02:27:11 GMT 2024","890","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru",""
"passed","Fri Nov 01 02:27:21 GMT 2024","Fri Nov 01 02:27:22 GMT 2024","889","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/indicators/",""
"passed","Fri Nov 01 02:28:36 GMT 2024","Fri Nov 01 02:28:47 GMT 2024","10780","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/ на сервере prod",""
"passed","Fri Nov 01 02:31:15 GMT 2024","Fri Nov 01 02:31:16 GMT 2024","1189","tests","srr_page_test","TestSRRPageSmoke","","","Проверить доступность списка групп отчетов SRR на prod",""
"passed","Fri Nov 01 02:29:07 GMT 2024","Fri Nov 01 02:29:18 GMT 2024","10632","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/zd/ на сервере prod",""
"passed","Fri Nov 01 02:28:50 GMT 2024","Fri Nov 01 02:29:01 GMT 2024","10778","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/documents/ на сервере prod",""
"passed","Fri Nov 01 02:27:18 GMT 2024","Fri Nov 01 02:27:19 GMT 2024","609","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/q/",""
