"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 04 02:24:22 GMT 2024","Mon Nov 04 02:24:33 GMT 2024","10743","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/zd/",""
"passed","Mon Nov 04 02:22:27 GMT 2024","Mon Nov 04 02:22:28 GMT 2024","913","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/editor/",""
"passed","Mon Nov 04 02:22:36 GMT 2024","Mon Nov 04 02:22:38 GMT 2024","1157","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/dealers/",""
"passed","Mon Nov 04 02:23:25 GMT 2024","Mon Nov 04 02:23:36 GMT 2024","10677","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/",""
"passed","Mon Nov 04 02:25:04 GMT 2024","Mon Nov 04 02:25:15 GMT 2024","10752","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/staff/",""
"passed","Mon Nov 04 02:23:12 GMT 2024","Mon Nov 04 02:23:22 GMT 2024","10775","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/reports/",""
"passed","Mon Nov 04 02:25:32 GMT 2024","Mon Nov 04 02:25:43 GMT 2024","10776","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/users/",""
"passed","Mon Nov 04 02:22:30 GMT 2024","Mon Nov 04 02:22:30 GMT 2024","622","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/srr/",""
"passed","Mon Nov 04 02:22:43 GMT 2024","Mon Nov 04 02:22:54 GMT 2024","10494","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru",""
"passed","Mon Nov 04 02:26:00 GMT 2024","Mon Nov 04 02:26:11 GMT 2024","10766","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/uploads/",""
"passed","Mon Nov 04 02:23:54 GMT 2024","Mon Nov 04 02:24:04 GMT 2024","10753","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/",""
"passed","Mon Nov 04 02:22:26 GMT 2024","Mon Nov 04 02:22:27 GMT 2024","919","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru",""
"passed","Mon Nov 04 02:22:34 GMT 2024","Mon Nov 04 02:22:35 GMT 2024","1294","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/q/",""
"passed","Mon Nov 04 02:22:25 GMT 2024","Mon Nov 04 02:22:26 GMT 2024","1201","tests","editor_page_test","TestEditorPageSmoke","","","Проверить доступность меню в редакторе на prod",""
"passed","Mon Nov 04 02:27:01 GMT 2024","Mon Nov 04 02:27:02 GMT 2024","1180","tests","srr_page_test","TestSRRPageSmoke","","","Проверить текст в модальном окне prod",""
