"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 23 20:44:00 GMT 2025","Tue Sep 23 20:44:00 GMT 2025","62","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки НАРУШЕНИЯ",""
"passed","Tue Sep 23 20:30:44 GMT 2025","Tue Sep 23 20:31:45 GMT 2025","60953","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/gr/",""
"passed","Tue Sep 23 20:44:22 GMT 2025","Tue Sep 23 20:44:22 GMT 2025","61","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ОТЧЕТЫ",""
"passed","Tue Sep 23 20:44:05 GMT 2025","Tue Sep 23 20:44:05 GMT 2025","61","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки ОБЪЯВЛЕНИЯ",""
"passed","Tue Sep 23 20:20:58 GMT 2025","Tue Sep 23 20:21:58 GMT 2025","60455","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru",""
"passed","Tue Sep 23 20:27:28 GMT 2025","Tue Sep 23 20:28:29 GMT 2025","60949","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/",""
"passed","Tue Sep 23 20:31:49 GMT 2025","Tue Sep 23 20:32:50 GMT 2025","60857","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/q/",""
"passed","Tue Sep 23 20:20:46 GMT 2025","Tue Sep 23 20:20:47 GMT 2025","660","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/users/",""
"passed","Tue Sep 23 20:37:15 GMT 2025","Tue Sep 23 20:38:16 GMT 2025","60957","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/uploads/",""
"passed","Tue Sep 23 20:45:52 GMT 2025","Tue Sep 23 20:46:53 GMT 2025","61694","tests.ui_tests","srr_page_test","TestSRRPageSmoke","","","Проверить формирование отчета SRR на экране",""
"passed","Tue Sep 23 20:20:47 GMT 2025","Tue Sep 23 20:20:48 GMT 2025","1048","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/indicators/",""
"passed","Tue Sep 23 20:20:49 GMT 2025","Tue Sep 23 20:20:50 GMT 2025","909","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/pkd/",""
"passed","Tue Sep 23 20:44:18 GMT 2025","Tue Sep 23 20:44:18 GMT 2025","65","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверить отображение и кликабельность кнопки SRR",""
"passed","Tue Sep 23 20:19:53 GMT 2025","Tue Sep 23 20:19:56 GMT 2025","2386","tests.api_tests","integrations_test","TestIntegrations","","","Получить данные качества прод MSPortal",""
"passed","Tue Sep 23 20:20:51 GMT 2025","Tue Sep 23 20:20:51 GMT 2025","670","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/pkd/indicators/",""
"passed","Tue Sep 23 20:20:40 GMT 2025","Tue Sep 23 20:20:41 GMT 2025","661","tests.ui_tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/accounting/",""
