"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 08 02:17:14 GMT 2024","Mon Jul 08 02:17:14 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru/editor/]",""
"passed","Mon Jul 08 02:05:50 GMT 2024","Mon Jul 08 02:05:51 GMT 2024","1236","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru",""
"passed","Mon Jul 08 02:05:36 GMT 2024","Mon Jul 08 02:05:37 GMT 2024","929","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru/documents/",""
"passed","Mon Jul 08 02:10:28 GMT 2024","Mon Jul 08 02:10:39 GMT 2024","10913","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru:3001/logs/ на сервере СЕО prod",""
"passed","Mon Jul 08 02:05:58 GMT 2024","Mon Jul 08 02:05:58 GMT 2024","836","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/zd/",""
"passed","Mon Jul 08 02:05:48 GMT 2024","Mon Jul 08 02:05:49 GMT 2024","567","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/users/",""
"passed","Mon Jul 08 02:18:15 GMT 2024","Mon Jul 08 02:18:16 GMT 2024","1263","tests","srr_page_test","TestSRRPageSmoke","","","Проверить текст в модальном окне prod",""
"passed","Mon Jul 08 02:13:36 GMT 2024","Mon Jul 08 02:13:47 GMT 2024","10854","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/editor/ на сервере prod",""
"skipped","Mon Jul 08 02:17:14 GMT 2024","Mon Jul 08 02:17:14 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru/srr/]",""
"passed","Mon Jul 08 02:05:37 GMT 2024","Mon Jul 08 02:05:38 GMT 2024","555","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru/gr/",""
"passed","Mon Jul 08 02:05:46 GMT 2024","Mon Jul 08 02:05:47 GMT 2024","560","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/gr/",""
"passed","Mon Jul 08 02:06:51 GMT 2024","Mon Jul 08 02:07:02 GMT 2024","10906","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/logs/ на сервере СЕО",""
"passed","Mon Jul 08 02:09:16 GMT 2024","Mon Jul 08 02:09:27 GMT 2024","10913","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport-test.xsfera.ru/indicators/ на сервере СЕО",""
