"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 01 14:38:31 GMT 2024","Fri Nov 01 14:38:32 GMT 2024","1357","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/gr/",""
"passed","Fri Nov 01 14:48:11 GMT 2024","Fri Nov 01 14:48:22 GMT 2024","11509","tests","srr_page_test","TestSRRPageSmoke","","","Проверить формирование отчета SRR на экране на prod",""
"passed","Fri Nov 01 14:41:32 GMT 2024","Fri Nov 01 14:41:43 GMT 2024","10902","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/dealers/",""
"passed","Fri Nov 01 14:47:06 GMT 2024","Fri Nov 01 14:47:44 GMT 2024","38423","tests","msportal_test","TestQuality","","","Получение данных прод MSPortal",""
"passed","Fri Nov 01 14:40:00 GMT 2024","Fri Nov 01 14:40:11 GMT 2024","10916","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/accounting/",""
"failed","Fri Nov 01 14:42:33 GMT 2024","Fri Nov 01 14:42:34 GMT 2024","574","tests","main_page_test","TestMainPageSmoke","","","Проверить поиск по кнопке ВЫБРАТЬ ДИЛЕРА",""
"passed","Fri Nov 01 14:38:36 GMT 2024","Fri Nov 01 14:38:37 GMT 2024","911","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/users/",""
"passed","Fri Nov 01 14:40:46 GMT 2024","Fri Nov 01 14:40:57 GMT 2024","10943","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/gr/",""
"passed","Fri Nov 01 14:38:22 GMT 2024","Fri Nov 01 14:38:24 GMT 2024","1316","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/editor/",""
"passed","Fri Nov 01 14:41:47 GMT 2024","Fri Nov 01 14:41:58 GMT 2024","10867","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/users/",""
"passed","Fri Nov 01 14:38:27 GMT 2024","Fri Nov 01 14:38:28 GMT 2024","1161","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/accounting/",""
"passed","Fri Nov 01 14:42:18 GMT 2024","Fri Nov 01 14:42:29 GMT 2024","10906","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/uploads/",""
"passed","Fri Nov 01 14:38:17 GMT 2024","Fri Nov 01 14:38:22 GMT 2024","5230","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru",""
"passed","Fri Nov 01 14:39:45 GMT 2024","Fri Nov 01 14:39:55 GMT 2024","10853","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/srr/",""
"broken","Fri Nov 01 14:44:51 GMT 2024","Fri Nov 01 14:47:06 GMT 2024","135071","tests","msportal_test","TestQuality","","","Получение данных тест MSPortal",""
"passed","Fri Nov 01 14:48:27 GMT 2024","Fri Nov 01 14:48:28 GMT 2024","1327","tests","srr_page_test","TestSRRPageSmoke","","","Проверить текст в модальном окне prod",""
"passed","Fri Nov 01 14:38:29 GMT 2024","Fri Nov 01 14:38:31 GMT 2024","1339","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/zd/",""
