"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 02:20:27 GMT 2024","Mon Aug 26 02:20:39 GMT 2024","11501","tests","srr_page_test","TestSRRPageSmoke","","","Проверить формирование отчета SRR в файл excell на prod",""
"passed","Mon Aug 26 02:09:27 GMT 2024","Mon Aug 26 02:09:28 GMT 2024","698","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/accounting/",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru/zd/]",""
"passed","Mon Aug 26 02:09:20 GMT 2024","Mon Aug 26 02:09:21 GMT 2024","465","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/users/",""
"passed","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:17 GMT 2024","4136","tests","msportal_test","TestQuality","","","Проверка доступности MSPortal",""
"passed","Mon Aug 26 02:09:04 GMT 2024","Mon Aug 26 02:09:05 GMT 2024","853","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru/editor/",""
"passed","Mon Aug 26 02:20:18 GMT 2024","Mon Aug 26 02:20:19 GMT 2024","1018","tests","msportal_test","TestQuality","","","Получение данных прод MSPortal",""
"passed","Mon Aug 26 02:09:14 GMT 2024","Mon Aug 26 02:09:14 GMT 2024","468","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001",""
"broken","Mon Aug 26 02:10:55 GMT 2024","Mon Aug 26 02:10:55 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo[https://dealer-passport-test.xsfera.ru/documents/]",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru]",""
"passed","Mon Aug 26 02:16:59 GMT 2024","Mon Aug 26 02:17:09 GMT 2024","10781","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/logs/ на сервере prod",""
"broken","Mon Aug 26 02:15:19 GMT 2024","Mon Aug 26 02:15:19 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo_prod[https://dealer-passport-test.xsfera.ru:3001/dealers/]",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru/documents/]",""
"broken","Mon Aug 26 02:08:35 GMT 2024","Mon Aug 26 02:08:35 GMT 2024","0","tests","editor_page_test","TestEditorPageSmoke","","","Проверить доступность меню в редакторе на 3001",""
"broken","Mon Aug 26 02:15:59 GMT 2024","Mon Aug 26 02:15:59 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo_prod[https://dealer-passport-test.xsfera.ru:3001/uploads/]",""
"passed","Mon Aug 26 02:09:29 GMT 2024","Mon Aug 26 02:09:30 GMT 2024","1307","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/zd/",""
"broken","Mon Aug 26 02:11:08 GMT 2024","Mon Aug 26 02:11:08 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo[https://dealer-passport-test.xsfera.ru/zd/]",""
"broken","Mon Aug 26 02:12:14 GMT 2024","Mon Aug 26 02:12:14 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo[https://dealer-passport-test.xsfera.ru/users/]",""
"passed","Mon Aug 26 02:09:21 GMT 2024","Mon Aug 26 02:09:21 GMT 2024","472","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/indicators/",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru/q/]",""
"passed","Mon Aug 26 02:09:19 GMT 2024","Mon Aug 26 02:09:19 GMT 2024","476","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/gr/",""
"broken","Mon Aug 26 02:11:21 GMT 2024","Mon Aug 26 02:11:21 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo[https://dealer-passport-test.xsfera.ru/gr/]",""
"passed","Mon Aug 26 02:09:31 GMT 2024","Mon Aug 26 02:09:32 GMT 2024","705","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/staff/",""
"passed","Mon Aug 26 02:09:09 GMT 2024","Mon Aug 26 02:09:09 GMT 2024","475","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru/gr/",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru/documents/]",""
"passed","Mon Aug 26 02:09:20 GMT 2024","Mon Aug 26 02:09:20 GMT 2024","464","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/dealers/",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru/reports/]",""
"broken","Mon Aug 26 02:13:07 GMT 2024","Mon Aug 26 02:13:07 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo_prod[https://dealer-passport-test.xsfera.ru:3001/editor/]",""
"broken","Mon Aug 26 02:12:54 GMT 2024","Mon Aug 26 02:12:54 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo_prod[https://dealer-passport-test.xsfera.ru:3001]",""
"passed","Mon Aug 26 02:18:39 GMT 2024","Mon Aug 26 02:18:49 GMT 2024","10797","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/staff/ на сервере prod",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru/gr/]",""
"broken","Mon Aug 26 02:19:47 GMT 2024","Mon Aug 26 02:19:47 GMT 2024","0","tests","main_page_test","TestMainPageRegression","","","Проверка корректности перехода по ссылке Редактор СЕО",""
"broken","Mon Aug 26 02:10:41 GMT 2024","Mon Aug 26 02:10:41 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo[https://dealer-passport-test.xsfera.ru/accounting/]",""
"passed","Mon Aug 26 02:09:26 GMT 2024","Mon Aug 26 02:09:27 GMT 2024","999","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/srr/",""
"passed","Mon Aug 26 02:09:07 GMT 2024","Mon Aug 26 02:09:08 GMT 2024","891","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru/accounting/",""
"broken","Mon Aug 26 02:20:55 GMT 2024","Mon Aug 26 02:20:55 GMT 2024","0","tests","srr_page_test","TestSRRPageSmoke","","","Проверить формирование отчета SRR в файл excell и на экран на seo prod",""
"passed","Mon Aug 26 02:18:53 GMT 2024","Mon Aug 26 02:19:04 GMT 2024","10780","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/dealers/ на сервере prod",""
"passed","Mon Aug 26 02:09:14 GMT 2024","Mon Aug 26 02:09:15 GMT 2024","855","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/editor/",""
"passed","Mon Aug 26 02:09:18 GMT 2024","Mon Aug 26 02:09:19 GMT 2024","464","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/zd/",""
"passed","Mon Aug 26 02:09:24 GMT 2024","Mon Aug 26 02:09:25 GMT 2024","1014","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/reports/",""
"passed","Mon Aug 26 02:09:34 GMT 2024","Mon Aug 26 02:09:35 GMT 2024","697","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/indicators/",""
"passed","Mon Aug 26 02:09:06 GMT 2024","Mon Aug 26 02:09:06 GMT 2024","476","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru/logs/",""
"broken","Mon Aug 26 02:21:13 GMT 2024","Mon Aug 26 02:21:13 GMT 2024","0","tests","srr_page_test","TestSRRPageSmoke","","","Проверить доступность подотчета SRR на seo prod",""
"passed","Mon Aug 26 02:09:18 GMT 2024","Mon Aug 26 02:09:18 GMT 2024","462","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/documents/",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru]",""
"broken","Mon Aug 26 02:10:28 GMT 2024","Mon Aug 26 02:10:28 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo[https://dealer-passport-test.xsfera.ru/srr/]",""
"passed","Mon Aug 26 02:09:12 GMT 2024","Mon Aug 26 02:09:12 GMT 2024","475","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru/users/",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru/logs/]",""
"passed","Mon Aug 26 02:09:09 GMT 2024","Mon Aug 26 02:09:10 GMT 2024","889","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru/q/",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru/dealers/]",""
"broken","Mon Aug 26 02:13:20 GMT 2024","Mon Aug 26 02:13:20 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo_prod[https://dealer-passport-test.xsfera.ru:3001/reports/]",""
"passed","Mon Aug 26 02:18:24 GMT 2024","Mon Aug 26 02:18:35 GMT 2024","10776","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/q/ на сервере prod",""
"passed","Mon Aug 26 02:09:32 GMT 2024","Mon Aug 26 02:09:33 GMT 2024","697","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/dealers/",""
"passed","Mon Aug 26 02:09:22 GMT 2024","Mon Aug 26 02:09:23 GMT 2024","1178","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru/indicators/]",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru/staff/]",""
"broken","Mon Aug 26 02:10:02 GMT 2024","Mon Aug 26 02:10:02 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo[https://dealer-passport-test.xsfera.ru/reports/]",""
"passed","Mon Aug 26 02:19:21 GMT 2024","Mon Aug 26 02:19:32 GMT 2024","10779","tests","main_page_test","TestMainPageSmoke","","","Проверить отсутствие ошибок при открытии https://dealer-passport.vaz.ru/indicators/ на сервере prod",""
"broken","Mon Aug 26 02:09:49 GMT 2024","Mon Aug 26 02:09:49 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo[https://dealer-passport-test.xsfera.ru/editor/]",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru/editor/]",""
"passed","Mon Aug 26 02:09:31 GMT 2024","Mon Aug 26 02:09:31 GMT 2024","706","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/q/",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru/uploads/]",""
"broken","Mon Aug 26 02:11:34 GMT 2024","Mon Aug 26 02:11:34 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo[https://dealer-passport-test.xsfera.ru/q/]",""
"passed","Mon Aug 26 02:21:12 GMT 2024","Mon Aug 26 02:21:13 GMT 2024","1192","tests","srr_page_test","TestSRRPageSmoke","","","Проверить текст в модальном окне prod",""
"passed","Mon Aug 26 02:09:19 GMT 2024","Mon Aug 26 02:09:20 GMT 2024","463","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/staff/",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru/zd/]",""
"passed","Mon Aug 26 02:09:35 GMT 2024","Mon Aug 26 02:09:35 GMT 2024","704","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport.vaz.ru/uploads/",""
"passed","Mon Aug 26 02:20:17 GMT 2024","Mon Aug 26 02:20:18 GMT 2024","1017","tests","msportal_test","TestQuality","","","Получение данных тест MSPortal",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru/reports/]",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru/accounting/]",""
"broken","Mon Aug 26 02:10:15 GMT 2024","Mon Aug 26 02:10:15 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo[https://dealer-passport-test.xsfera.ru/logs/]",""
"passed","Mon Aug 26 02:09:15 GMT 2024","Mon Aug 26 02:09:16 GMT 2024","471","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru:3001/reports/",""
"broken","Mon Aug 26 02:15:46 GMT 2024","Mon Aug 26 02:15:46 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo_prod[https://dealer-passport-test.xsfera.ru:3001/indicators/]",""
"passed","Mon Aug 26 02:09:06 GMT 2024","Mon Aug 26 02:09:07 GMT 2024","474","tests","main_page_test","TestMainPageSmoke","","","Проверка доступности https://dealer-passport-test.xsfera.ru/srr/",""
"broken","Mon Aug 26 02:13:33 GMT 2024","Mon Aug 26 02:13:33 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo_prod[https://dealer-passport-test.xsfera.ru:3001/logs/]",""
"broken","Mon Aug 26 02:14:00 GMT 2024","Mon Aug 26 02:14:00 GMT 2024","0","tests","main_page_test","TestMainPageSmoke","","","test_open_seo_prod[https://dealer-passport-test.xsfera.ru:3001/accounting/]",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_urls_vpn[https://dealer-passport-test.vaz.ru/users/]",""
"skipped","Mon Aug 26 02:20:13 GMT 2024","Mon Aug 26 02:20:13 GMT 2024","0","tests","main_page_test","TestMainPageTEST","","","test_open_vpn[https://dealer-passport-test.vaz.ru/staff/]",""
